full_text,bigrams,trigrams
"['bung', 'jose', 'mourinho', 'layak', 'ganti', 'posisi', 'latih', 'timnas', 'indonesia', 'patrick', 'kluivert', 'gagal', 'lolos', 'indonesia', 'piala', 'dunia', 'cukup', 'kalah', 'kalah', 'beri', 'patrick', 'kluivert']","['bung jose', 'jose mourinho', 'mourinho layak', 'layak ganti', 'ganti posisi', 'posisi latih', 'latih timnas', 'timnas indonesia', 'indonesia patrick', 'patrick kluivert', 'kluivert gagal', 'gagal lolos', 'lolos indonesia', 'indonesia piala', 'piala dunia', 'dunia cukup', 'cukup kalah', 'kalah kalah', 'kalah beri', 'beri patrick', 'patrick kluivert']","['bung jose mourinho', 'jose mourinho layak', 'mourinho layak ganti', 'layak ganti posisi', 'ganti posisi latih', 'posisi latih timnas', 'latih timnas indonesia', 'timnas indonesia patrick', 'indonesia patrick kluivert', 'patrick kluivert gagal', 'kluivert gagal lolos', 'gagal lolos indonesia', 'lolos indonesia piala', 'indonesia piala dunia', 'piala dunia cukup', 'dunia cukup kalah', 'cukup kalah kalah', 'kalah kalah beri', 'kalah beri patrick', 'beri patrick kluivert']"
"['skema', 'timnas', 'langsung', 'lolos', 'pildun', 'indonesia', 'iraq', 'lebih', 'gol', 'lebih', 'bagus', 'iraq', 'arab', 'saudi', 'grup', 'indonesia', 'poin', 'arab', 'saudi', 'poin', 'iraq', 'poin', 'dah', 'gamau', 'tau', 'patrick', 'menang', 'lawan', 'iraq', 'gol', 'lebih']","['skema timnas', 'timnas langsung', 'langsung lolos', 'lolos pildun', 'pildun indonesia', 'indonesia iraq', 'iraq lebih', 'lebih gol', 'gol lebih', 'lebih bagus', 'bagus iraq', 'iraq arab', 'arab saudi', 'saudi grup', 'grup indonesia', 'indonesia poin', 'poin arab', 'arab saudi', 'saudi poin', 'poin iraq', 'iraq poin', 'poin dah', 'dah gamau', 'gamau tau', 'tau patrick', 'patrick menang', 'menang lawan', 'lawan iraq', 'iraq gol', 'gol lebih']","['skema timnas langsung', 'timnas langsung lolos', 'langsung lolos pildun', 'lolos pildun indonesia', 'pildun indonesia iraq', 'indonesia iraq lebih', 'iraq lebih gol', 'lebih gol lebih', 'gol lebih bagus', 'lebih bagus iraq', 'bagus iraq arab', 'iraq arab saudi', 'arab saudi grup', 'saudi grup indonesia', 'grup indonesia poin', 'indonesia poin arab', 'poin arab saudi', 'arab saudi poin', 'saudi poin iraq', 'poin iraq poin', 'iraq poin dah', 'poin dah gamau', 'dah gamau tau', 'gamau tau patrick', 'tau patrick menang', 'patrick menang lawan', 'menang lawan iraq', 'lawan iraq gol', 'iraq gol lebih']"
"['giat', 'fasilitas', 'nonton', 'bareng', 'sepak', 'bola', 'timnas', 'indonesia', 'lawan', 'arab', 'saudi', 'laga', 'pertama', 'grup', 'babak', 'empat', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'dinkominfopbg', 'dinkominfopurbalingga', 'purbalinggamedia']","['giat fasilitas', 'fasilitas nonton', 'nonton bareng', 'bareng sepak', 'sepak bola', 'bola timnas', 'timnas indonesia', 'indonesia lawan', 'lawan arab', 'arab saudi', 'saudi laga', 'laga pertama', 'pertama grup', 'grup babak', 'babak empat', 'empat kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia dinkominfopbg', 'dinkominfopbg dinkominfopurbalingga', 'dinkominfopurbalingga purbalinggamedia']","['giat fasilitas nonton', 'fasilitas nonton bareng', 'nonton bareng sepak', 'bareng sepak bola', 'sepak bola timnas', 'bola timnas indonesia', 'timnas indonesia lawan', 'indonesia lawan arab', 'lawan arab saudi', 'arab saudi laga', 'saudi laga pertama', 'laga pertama grup', 'pertama grup babak', 'grup babak empat', 'babak empat kualifikasi', 'empat kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia zona', 'dunia zona asia', 'zona asia dinkominfopbg', 'asia dinkominfopbg dinkominfopurbalingga', 'dinkominfopbg dinkominfopurbalingga purbalinggamedia']"
"['patrick', 'kluivert', 'jangan', 'tunduk', 'kepala', 'timnas', 'indonesia']","['patrick kluivert', 'kluivert jangan', 'jangan tunduk', 'tunduk kepala', 'kepala timnas', 'timnas indonesia']","['patrick kluivert jangan', 'kluivert jangan tunduk', 'jangan tunduk kepala', 'tunduk kepala timnas', 'kepala timnas indonesia']"
"['cdm', 'bayu', 'priawan', 'yakin', 'timnas', 'indonesia', 'asuh', 'indra', 'sjafri', 'sanggup', 'tahan', 'emas', 'sea', 'games']","['cdm bayu', 'bayu priawan', 'priawan yakin', 'yakin timnas', 'timnas indonesia', 'indonesia asuh', 'asuh indra', 'indra sjafri', 'sjafri sanggup', 'sanggup tahan', 'tahan emas', 'emas sea', 'sea games']","['cdm bayu priawan', 'bayu priawan yakin', 'priawan yakin timnas', 'yakin timnas indonesia', 'timnas indonesia asuh', 'indonesia asuh indra', 'asuh indra sjafri', 'indra sjafri sanggup', 'sjafri sanggup tahan', 'sanggup tahan emas', 'tahan emas sea', 'emas sea games']"
"['paling', 'tangan', 'sty', 'timnas', 'indonesia', 'lihat', 'lebih', 'sehat']","['paling tangan', 'tangan sty', 'sty timnas', 'timnas indonesia', 'indonesia lihat', 'lihat lebih', 'lebih sehat']","['paling tangan sty', 'tangan sty timnas', 'sty timnas indonesia', 'timnas indonesia lihat', 'indonesia lihat lebih', 'lihat lebih sehat']"
"['kalian', 'mencaricari', 'alas', 'penting', 'mana', 'tanding', 'main', 'penting', 'apa', 'tampil', 'main', 'timnas', 'indonesia', 'sekali', 'laku', 'apaapa', 'tanding', 'bahkan', 'golgolnya', 'penalti']","['kalian mencaricari', 'mencaricari alas', 'alas penting', 'penting mana', 'mana tanding', 'tanding main', 'main penting', 'penting apa', 'apa tampil', 'tampil main', 'main timnas', 'timnas indonesia', 'indonesia sekali', 'sekali laku', 'laku apaapa', 'apaapa tanding', 'tanding bahkan', 'bahkan golgolnya', 'golgolnya penalti']","['kalian mencaricari alas', 'mencaricari alas penting', 'alas penting mana', 'penting mana tanding', 'mana tanding main', 'tanding main penting', 'main penting apa', 'penting apa tampil', 'apa tampil main', 'tampil main timnas', 'main timnas indonesia', 'timnas indonesia sekali', 'indonesia sekali laku', 'sekali laku apaapa', 'laku apaapa tanding', 'apaapa tanding bahkan', 'tanding bahkan golgolnya', 'bahkan golgolnya penalti']"
"['shin', 'taeyong', 'jadi', 'satusatunya', 'latih', 'timnas', 'indonesia', 'pernah', 'kalah', 'kualifikasi', 'piala', 'dunia', 'lawan', 'arab', 'saudi', 'arab', 'saudi', 'indonesia', 'indonesia', 'arab', 'saudi', 'sty', 'latih', 'timnas', 'patrickkluivert', 'lengkap']","['shin taeyong', 'taeyong jadi', 'jadi satusatunya', 'satusatunya latih', 'latih timnas', 'timnas indonesia', 'indonesia pernah', 'pernah kalah', 'kalah kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia lawan', 'lawan arab', 'arab saudi', 'saudi arab', 'arab saudi', 'saudi indonesia', 'indonesia indonesia', 'indonesia arab', 'arab saudi', 'saudi sty', 'sty latih', 'latih timnas', 'timnas patrickkluivert', 'patrickkluivert lengkap']","['shin taeyong jadi', 'taeyong jadi satusatunya', 'jadi satusatunya latih', 'satusatunya latih timnas', 'latih timnas indonesia', 'timnas indonesia pernah', 'indonesia pernah kalah', 'pernah kalah kualifikasi', 'kalah kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia lawan', 'dunia lawan arab', 'lawan arab saudi', 'arab saudi arab', 'saudi arab saudi', 'arab saudi indonesia', 'saudi indonesia indonesia', 'indonesia indonesia arab', 'indonesia arab saudi', 'arab saudi sty', 'saudi sty latih', 'sty latih timnas', 'latih timnas patrickkluivert', 'timnas patrickkluivert lengkap']"
"['kalah', 'bukan', 'akhir', 'justru', 'awal', 'evaluasi', 'jadi', 'lebih', 'baik', 'tetap', 'dukung', 'penuh', 'timnas', 'indonesia']","['kalah bukan', 'bukan akhir', 'akhir justru', 'justru awal', 'awal evaluasi', 'evaluasi jadi', 'jadi lebih', 'lebih baik', 'baik tetap', 'tetap dukung', 'dukung penuh', 'penuh timnas', 'timnas indonesia']","['kalah bukan akhir', 'bukan akhir justru', 'akhir justru awal', 'justru awal evaluasi', 'awal evaluasi jadi', 'evaluasi jadi lebih', 'jadi lebih baik', 'lebih baik tetap', 'baik tetap dukung', 'tetap dukung penuh', 'dukung penuh timnas', 'penuh timnas indonesia']"
"['jay', 'idzes', 'akhir', 'buka', 'suara', 'kalah', 'dramatis', 'timnas', 'indonesia', 'arab', 'saudi', 'skor', 'kualifikasi', 'piala', 'dunia', 'sang', 'kapten', 'garuda', 'ungkap', 'salah', 'fatal', 'jadi', 'titik', 'balik', 'kalah', 'indonesia', 'meski', 'unggul', 'lebih', 'dulu', 'fyp', 'football', 'football']","['jay idzes', 'idzes akhir', 'akhir buka', 'buka suara', 'suara kalah', 'kalah dramatis', 'dramatis timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi skor', 'skor kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia sang', 'sang kapten', 'kapten garuda', 'garuda ungkap', 'ungkap salah', 'salah fatal', 'fatal jadi', 'jadi titik', 'titik balik', 'balik kalah', 'kalah indonesia', 'indonesia meski', 'meski unggul', 'unggul lebih', 'lebih dulu', 'dulu fyp', 'fyp football', 'football football']","['jay idzes akhir', 'idzes akhir buka', 'akhir buka suara', 'buka suara kalah', 'suara kalah dramatis', 'kalah dramatis timnas', 'dramatis timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi skor', 'saudi skor kualifikasi', 'skor kualifikasi piala', 'kualifikasi piala dunia', 'piala dunia sang', 'dunia sang kapten', 'sang kapten garuda', 'kapten garuda ungkap', 'garuda ungkap salah', 'ungkap salah fatal', 'salah fatal jadi', 'fatal jadi titik', 'jadi titik balik', 'titik balik kalah', 'balik kalah indonesia', 'kalah indonesia meski', 'indonesia meski unggul', 'meski unggul lebih', 'unggul lebih dulu', 'lebih dulu fyp', 'dulu fyp football', 'fyp football football']"
"['kualifikasi', 'piala', 'dunia', 'irak', 'jadi', 'harap', 'akhir', 'timnas', 'indonesia']","['kualifikasi piala', 'piala dunia', 'dunia irak', 'irak jadi', 'jadi harap', 'harap akhir', 'akhir timnas', 'timnas indonesia']","['kualifikasi piala dunia', 'piala dunia irak', 'dunia irak jadi', 'irak jadi harap', 'jadi harap akhir', 'harap akhir timnas', 'akhir timnas indonesia']"
"['kualifikasi', 'piala', 'dunia', 'irak', 'jadi', 'harap', 'akhir', 'timnas', 'indonesia']","['kualifikasi piala', 'piala dunia', 'dunia irak', 'irak jadi', 'jadi harap', 'harap akhir', 'akhir timnas', 'timnas indonesia']","['kualifikasi piala dunia', 'piala dunia irak', 'dunia irak jadi', 'irak jadi harap', 'jadi harap akhir', 'harap akhir timnas', 'akhir timnas indonesia']"
"['lihat', 'orang', 'irak', 'remeh', 'tim', 'indonesia', 'tanya', 'main', 'saudi', 'kamu', 'kalah', 'tim', 'indonesia', 'lemah', 'susah', 'payah', 'jadi', 'apa', 'kamu', 'laku', 'lawan', 'tim', 'irak']","['lihat orang', 'orang irak', 'irak remeh', 'remeh tim', 'tim indonesia', 'indonesia tanya', 'tanya main', 'main saudi', 'saudi kamu', 'kamu kalah', 'kalah tim', 'tim indonesia', 'indonesia lemah', 'lemah susah', 'susah payah', 'payah jadi', 'jadi apa', 'apa kamu', 'kamu laku', 'laku lawan', 'lawan tim', 'tim irak']","['lihat orang irak', 'orang irak remeh', 'irak remeh tim', 'remeh tim indonesia', 'tim indonesia tanya', 'indonesia tanya main', 'tanya main saudi', 'main saudi kamu', 'saudi kamu kalah', 'kamu kalah tim', 'kalah tim indonesia', 'tim indonesia lemah', 'indonesia lemah susah', 'lemah susah payah', 'susah payah jadi', 'payah jadi apa', 'jadi apa kamu', 'apa kamu laku', 'kamu laku lawan', 'laku lawan tim', 'lawan tim irak']"
"['wts', 'tiket', 'timnas', 'indonesia', 'india', 'category', 'garuda', 'east', 'pake', 'garuda', 'tinggal', 'masuk']","['wts tiket', 'tiket timnas', 'timnas indonesia', 'indonesia india', 'india category', 'category garuda', 'garuda east', 'east pake', 'pake garuda', 'garuda tinggal', 'tinggal masuk']","['wts tiket timnas', 'tiket timnas indonesia', 'timnas indonesia india', 'indonesia india category', 'india category garuda', 'category garuda east', 'garuda east pake', 'east pake garuda', 'pake garuda tinggal', 'garuda tinggal masuk']"
"['nyerang', 'pramono', 'anung', 'padahal', 'waktu', 'ganjar', 'tolak', 'timnas', 'sepak', 'bola', 'israel', 'main', 'indonesia', 'semua', 'serang', 'rujak', 'habishabisan', 'pak', 'ganjar']","['nyerang pramono', 'pramono anung', 'anung padahal', 'padahal waktu', 'waktu ganjar', 'ganjar tolak', 'tolak timnas', 'timnas sepak', 'sepak bola', 'bola israel', 'israel main', 'main indonesia', 'indonesia semua', 'semua serang', 'serang rujak', 'rujak habishabisan', 'habishabisan pak', 'pak ganjar']","['nyerang pramono anung', 'pramono anung padahal', 'anung padahal waktu', 'padahal waktu ganjar', 'waktu ganjar tolak', 'ganjar tolak timnas', 'tolak timnas sepak', 'timnas sepak bola', 'sepak bola israel', 'bola israel main', 'israel main indonesia', 'main indonesia semua', 'indonesia semua serang', 'semua serang rujak', 'serang rujak habishabisan', 'rujak habishabisan pak', 'habishabisan pak ganjar']"
"['tidak', 'bom', 'tau', 'upgradenya', 'skuad', 'timnas', 'indonesia', 'latih']","['tidak bom', 'bom tau', 'tau upgradenya', 'upgradenya skuad', 'skuad timnas', 'timnas indonesia', 'indonesia latih']","['tidak bom tau', 'bom tau upgradenya', 'tau upgradenya skuad', 'upgradenya skuad timnas', 'skuad timnas indonesia', 'timnas indonesia latih']"
"['emang', 'kalau', 'timnas', 'oplos', 'menang', 'pengaruh', 'sejahtera', 'tingkat', 'kualitas', 'hidup', 'seluruh', 'rakyat', 'indonesia']","['emang kalau', 'kalau timnas', 'timnas oplos', 'oplos menang', 'menang pengaruh', 'pengaruh sejahtera', 'sejahtera tingkat', 'tingkat kualitas', 'kualitas hidup', 'hidup seluruh', 'seluruh rakyat', 'rakyat indonesia']","['emang kalau timnas', 'kalau timnas oplos', 'timnas oplos menang', 'oplos menang pengaruh', 'menang pengaruh sejahtera', 'pengaruh sejahtera tingkat', 'sejahtera tingkat kualitas', 'tingkat kualitas hidup', 'kualitas hidup seluruh', 'hidup seluruh rakyat', 'seluruh rakyat indonesia']"
"['patrick', 'kluivert', 'timnas', 'indonesia', 'bangkit', 'menang', 'lawan', 'irak']","['patrick kluivert', 'kluivert timnas', 'timnas indonesia', 'indonesia bangkit', 'bangkit menang', 'menang lawan', 'lawan irak']","['patrick kluivert timnas', 'kluivert timnas indonesia', 'timnas indonesia bangkit', 'indonesia bangkit menang', 'bangkit menang lawan', 'menang lawan irak']"
"['bicara', 'peluang', 'skenario', 'timnas', 'indonesia', 'lolos', 'piala', 'dunia', 'lihat', 'starting', 'setup', 'game', 'play', 'lawan', 'saudi', 'malam', 'semua', 'sedang', 'gurau', 'masalah', 'bukan', 'lolos', 'pantas']","['bicara peluang', 'peluang skenario', 'skenario timnas', 'timnas indonesia', 'indonesia lolos', 'lolos piala', 'piala dunia', 'dunia lihat', 'lihat starting', 'starting setup', 'setup game', 'game play', 'play lawan', 'lawan saudi', 'saudi malam', 'malam semua', 'semua sedang', 'sedang gurau', 'gurau masalah', 'masalah bukan', 'bukan lolos', 'lolos pantas']","['bicara peluang skenario', 'peluang skenario timnas', 'skenario timnas indonesia', 'timnas indonesia lolos', 'indonesia lolos piala', 'lolos piala dunia', 'piala dunia lihat', 'dunia lihat starting', 'lihat starting setup', 'starting setup game', 'setup game play', 'game play lawan', 'play lawan saudi', 'lawan saudi malam', 'saudi malam semua', 'malam semua sedang', 'semua sedang gurau', 'sedang gurau masalah', 'gurau masalah bukan', 'masalah bukan lolos', 'bukan lolos pantas']"
"['ikut', 'daftar', 'sebab', 'kalah', 'timnas', 'indonesia', 'versi', 'tonton', 'sepakbola', 'konten', 'kreator', 'mau', 'dengar', 'bahas', 'sepakbola', 'populer', 'libat', 'diskusi', 'download', 'apps', 'lalu', 'website']","['ikut daftar', 'daftar sebab', 'sebab kalah', 'kalah timnas', 'timnas indonesia', 'indonesia versi', 'versi tonton', 'tonton sepakbola', 'sepakbola konten', 'konten kreator', 'kreator mau', 'mau dengar', 'dengar bahas', 'bahas sepakbola', 'sepakbola populer', 'populer libat', 'libat diskusi', 'diskusi download', 'download apps', 'apps lalu', 'lalu website']","['ikut daftar sebab', 'daftar sebab kalah', 'sebab kalah timnas', 'kalah timnas indonesia', 'timnas indonesia versi', 'indonesia versi tonton', 'versi tonton sepakbola', 'tonton sepakbola konten', 'sepakbola konten kreator', 'konten kreator mau', 'kreator mau dengar', 'mau dengar bahas', 'dengar bahas sepakbola', 'bahas sepakbola populer', 'sepakbola populer libat', 'populer libat diskusi', 'libat diskusi download', 'diskusi download apps', 'download apps lalu', 'apps lalu website']"
"['jelas', 'alas', 'tidak', 'pernah', 'pilih', 'sty', 'lubang', 'timnaskeren', 'trik', 'tau', 'bagaimana', 'indonesia', 'kalah', 'denga', 'taktik', 'asalanwkwkwk']","['jelas alas', 'alas tidak', 'tidak pernah', 'pernah pilih', 'pilih sty', 'sty lubang', 'lubang timnaskeren', 'timnaskeren trik', 'trik tau', 'tau bagaimana', 'bagaimana indonesia', 'indonesia kalah', 'kalah denga', 'denga taktik', 'taktik asalanwkwkwk']","['jelas alas tidak', 'alas tidak pernah', 'tidak pernah pilih', 'pernah pilih sty', 'pilih sty lubang', 'sty lubang timnaskeren', 'lubang timnaskeren trik', 'timnaskeren trik tau', 'trik tau bagaimana', 'tau bagaimana indonesia', 'bagaimana indonesia kalah', 'indonesia kalah denga', 'kalah denga taktik', 'denga taktik asalanwkwkwk']"
"['putus', 'aneh', 'patrick', 'kluivert', 'laga', 'timnas', 'indonesia', 'arab', 'saudi', 'thom', 'haye', 'malah', 'cadang', 'timasindonesia', 'indonesia', 'arabsaudi', 'trending', 'jumat']","['putus aneh', 'aneh patrick', 'patrick kluivert', 'kluivert laga', 'laga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi thom', 'thom haye', 'haye malah', 'malah cadang', 'cadang timasindonesia', 'timasindonesia indonesia', 'indonesia arabsaudi', 'arabsaudi trending', 'trending jumat']","['putus aneh patrick', 'aneh patrick kluivert', 'patrick kluivert laga', 'kluivert laga timnas', 'laga timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi thom', 'saudi thom haye', 'thom haye malah', 'haye malah cadang', 'malah cadang timasindonesia', 'cadang timasindonesia indonesia', 'timasindonesia indonesia arabsaudi', 'indonesia arabsaudi trending', 'arabsaudi trending jumat']"
"['bro', 'kalau', 'beckham', 'jelek', 'tanding', 'malam', 'sudah', 'broemg', 'fakta', 'hrsnya', 'tanyain', 'latih', 'timnas', 'indonesia', 'ngasih', 'role', 'beckham', 'situ', 'sesuai', 'mau', 'fans', 'persib', 'apa', 'tidak']","['bro kalau', 'kalau beckham', 'beckham jelek', 'jelek tanding', 'tanding malam', 'malam sudah', 'sudah broemg', 'broemg fakta', 'fakta hrsnya', 'hrsnya tanyain', 'tanyain latih', 'latih timnas', 'timnas indonesia', 'indonesia ngasih', 'ngasih role', 'role beckham', 'beckham situ', 'situ sesuai', 'sesuai mau', 'mau fans', 'fans persib', 'persib apa', 'apa tidak']","['bro kalau beckham', 'kalau beckham jelek', 'beckham jelek tanding', 'jelek tanding malam', 'tanding malam sudah', 'malam sudah broemg', 'sudah broemg fakta', 'broemg fakta hrsnya', 'fakta hrsnya tanyain', 'hrsnya tanyain latih', 'tanyain latih timnas', 'latih timnas indonesia', 'timnas indonesia ngasih', 'indonesia ngasih role', 'ngasih role beckham', 'role beckham situ', 'beckham situ sesuai', 'situ sesuai mau', 'sesuai mau fans', 'mau fans persib', 'fans persib apa', 'persib apa tidak']"
"['hari', 'oktober', 'indonesia', 'alami', 'gempa', 'jayapura', 'aceh', 'potensi', 'tsunami', 'ekonomi', 'menteri', 'uang', 'prediksi', 'tumbuh', 'pasca', 'injeksi', 'likuiditas', 'olahraga', 'timnas', 'indonesia', 'arab', 'saudi', 'pukul', 'wib', 'rctigtv']","['hari oktober', 'oktober indonesia', 'indonesia alami', 'alami gempa', 'gempa jayapura', 'jayapura aceh', 'aceh potensi', 'potensi tsunami', 'tsunami ekonomi', 'ekonomi menteri', 'menteri uang', 'uang prediksi', 'prediksi tumbuh', 'tumbuh pasca', 'pasca injeksi', 'injeksi likuiditas', 'likuiditas olahraga', 'olahraga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi pukul', 'pukul wib', 'wib rctigtv']","['hari oktober indonesia', 'oktober indonesia alami', 'indonesia alami gempa', 'alami gempa jayapura', 'gempa jayapura aceh', 'jayapura aceh potensi', 'aceh potensi tsunami', 'potensi tsunami ekonomi', 'tsunami ekonomi menteri', 'ekonomi menteri uang', 'menteri uang prediksi', 'uang prediksi tumbuh', 'prediksi tumbuh pasca', 'tumbuh pasca injeksi', 'pasca injeksi likuiditas', 'injeksi likuiditas olahraga', 'likuiditas olahraga timnas', 'olahraga timnas indonesia', 'timnas indonesia arab', 'indonesia arab saudi', 'arab saudi pukul', 'saudi pukul wib', 'pukul wib rctigtv']"
"['wasit', 'ahmed', 'alali', 'bungkam', 'pssi', 'netizen', 'maaf', 'suudzon', 'timnasday', 'timnas', 'indonesia', 'timnasindonesia', 'wasit', 'arabsaudi']","['wasit ahmed', 'ahmed alali', 'alali bungkam', 'bungkam pssi', 'pssi netizen', 'netizen maaf', 'maaf suudzon', 'suudzon timnasday', 'timnasday timnas', 'timnas indonesia', 'indonesia timnasindonesia', 'timnasindonesia wasit', 'wasit arabsaudi']","['wasit ahmed alali', 'ahmed alali bungkam', 'alali bungkam pssi', 'bungkam pssi netizen', 'pssi netizen maaf', 'netizen maaf suudzon', 'maaf suudzon timnasday', 'suudzon timnasday timnas', 'timnasday timnas indonesia', 'timnas indonesia timnasindonesia', 'indonesia timnasindonesia wasit', 'timnasindonesia wasit arabsaudi']"
"['laga', 'hidupmati', 'timnas', 'indonesia', 'irak', 'timnasindonesia', 'irakvsindonesia', 'garudafight', 'pialadunia', 'rcti', 'kualifikasipialadunia', 'dukungtimnas', 'jeddahbattle', 'lagapenentu']","['laga hidupmati', 'hidupmati timnas', 'timnas indonesia', 'indonesia irak', 'irak timnasindonesia', 'timnasindonesia irakvsindonesia', 'irakvsindonesia garudafight', 'garudafight pialadunia', 'pialadunia rcti', 'rcti kualifikasipialadunia', 'kualifikasipialadunia dukungtimnas', 'dukungtimnas jeddahbattle', 'jeddahbattle lagapenentu']","['laga hidupmati timnas', 'hidupmati timnas indonesia', 'timnas indonesia irak', 'indonesia irak timnasindonesia', 'irak timnasindonesia irakvsindonesia', 'timnasindonesia irakvsindonesia garudafight', 'irakvsindonesia garudafight pialadunia', 'garudafight pialadunia rcti', 'pialadunia rcti kualifikasipialadunia', 'rcti kualifikasipialadunia dukungtimnas', 'kualifikasipialadunia dukungtimnas jeddahbattle', 'dukungtimnas jeddahbattle lagapenentu']"
"['breaking', 'menang', 'atas', 'laos', 'untuk', 'timnas', 'malaysia', 'kini', 'lampau', 'poin', 'timnas', 'indonesia', 'rangking', 'fifa', 'rankings', 'after', 'match', 'points', 'after', 'match', 'rankings', 'after', 'match', 'points', 'after']","['breaking menang', 'menang atas', 'atas laos', 'laos untuk', 'untuk timnas', 'timnas malaysia', 'malaysia kini', 'kini lampau', 'lampau poin', 'poin timnas', 'timnas indonesia', 'indonesia rangking', 'rangking fifa', 'fifa rankings', 'rankings after', 'after match', 'match points', 'points after', 'after match', 'match rankings', 'rankings after', 'after match', 'match points', 'points after']","['breaking menang atas', 'menang atas laos', 'atas laos untuk', 'laos untuk timnas', 'untuk timnas malaysia', 'timnas malaysia kini', 'malaysia kini lampau', 'kini lampau poin', 'lampau poin timnas', 'poin timnas indonesia', 'timnas indonesia rangking', 'indonesia rangking fifa', 'rangking fifa rankings', 'fifa rankings after', 'rankings after match', 'after match points', 'match points after', 'points after match', 'after match rankings', 'match rankings after', 'rankings after match', 'after match points', 'match points after']"
"['pssi', 'resmi', 'tunjuk', 'patrick', 'kluivert', 'latih', 'timnas', 'indonesia', 'januari', 'kontrak', 'tahun', 'plus', 'opsi', 'panjang', 'putus', 'ambil', 'komite', 'eksekutif', 'pssi', 'pimpin', 'ketua', 'erick', 'thohir', 'dasar', 'alam', 'kualitas', 'pimpin']","['pssi resmi', 'resmi tunjuk', 'tunjuk patrick', 'patrick kluivert', 'kluivert latih', 'latih timnas', 'timnas indonesia', 'indonesia januari', 'januari kontrak', 'kontrak tahun', 'tahun plus', 'plus opsi', 'opsi panjang', 'panjang putus', 'putus ambil', 'ambil komite', 'komite eksekutif', 'eksekutif pssi', 'pssi pimpin', 'pimpin ketua', 'ketua erick', 'erick thohir', 'thohir dasar', 'dasar alam', 'alam kualitas', 'kualitas pimpin']","['pssi resmi tunjuk', 'resmi tunjuk patrick', 'tunjuk patrick kluivert', 'patrick kluivert latih', 'kluivert latih timnas', 'latih timnas indonesia', 'timnas indonesia januari', 'indonesia januari kontrak', 'januari kontrak tahun', 'kontrak tahun plus', 'tahun plus opsi', 'plus opsi panjang', 'opsi panjang putus', 'panjang putus ambil', 'putus ambil komite', 'ambil komite eksekutif', 'komite eksekutif pssi', 'eksekutif pssi pimpin', 'pssi pimpin ketua', 'pimpin ketua erick', 'ketua erick thohir', 'erick thohir dasar', 'thohir dasar alam', 'dasar alam kualitas', 'alam kualitas pimpin']"
