full_text,bigrams
"['ikut', 'daftar', 'sebab', 'kalah', 'timnas', 'indonesia', 'versi', 'tonton', 'sepakbola', 'konten', 'kreator', 'mau', 'dengar', 'bahas', 'sepakbola', 'populer', 'libat', 'diskusi', 'download', 'apps', 'lalu', 'website']","['ikut daftar', 'daftar sebab', 'sebab kalah', 'kalah timnas', 'timnas indonesia', 'indonesia versi', 'versi tonton', 'tonton sepakbola', 'sepakbola konten', 'konten kreator', 'kreator mau', 'mau dengar', 'dengar bahas', 'bahas sepakbola', 'sepakbola populer', 'populer libat', 'libat diskusi', 'diskusi download', 'download apps', 'apps lalu', 'lalu website']"
"['jelas', 'alas', 'tidak', 'pernah', 'pilih', 'sty', 'lubang', 'timnaskeren', 'trik', 'tau', 'bagaimana', 'indonesia', 'kalah', 'denga', 'taktik', 'asalanwkwkwk']","['jelas alas', 'alas tidak', 'tidak pernah', 'pernah pilih', 'pilih sty', 'sty lubang', 'lubang timnaskeren', 'timnaskeren trik', 'trik tau', 'tau bagaimana', 'bagaimana indonesia', 'indonesia kalah', 'kalah denga', 'denga taktik', 'taktik asalanwkwkwk']"
"['putus', 'aneh', 'patrick', 'kluivert', 'laga', 'timnas', 'indonesia', 'arab', 'saudi', 'thom', 'haye', 'malah', 'cadang', 'timasindonesia', 'indonesia', 'arabsaudi', 'trending', 'jumat']","['putus aneh', 'aneh patrick', 'patrick kluivert', 'kluivert laga', 'laga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi thom', 'thom haye', 'haye malah', 'malah cadang', 'cadang timasindonesia', 'timasindonesia indonesia', 'indonesia arabsaudi', 'arabsaudi trending', 'trending jumat']"
"['bro', 'kalau', 'beckham', 'jelek', 'tanding', 'malam', 'sudah', 'broemg', 'fakta', 'hrsnya', 'tanyain', 'latih', 'timnas', 'indonesia', 'ngasih', 'role', 'beckham', 'situ', 'sesuai', 'mau', 'fans', 'persib', 'apa', 'tidak']","['bro kalau', 'kalau beckham', 'beckham jelek', 'jelek tanding', 'tanding malam', 'malam sudah', 'sudah broemg', 'broemg fakta', 'fakta hrsnya', 'hrsnya tanyain', 'tanyain latih', 'latih timnas', 'timnas indonesia', 'indonesia ngasih', 'ngasih role', 'role beckham', 'beckham situ', 'situ sesuai', 'sesuai mau', 'mau fans', 'fans persib', 'persib apa', 'apa tidak']"
"['hari', 'oktober', 'indonesia', 'alami', 'gempa', 'jayapura', 'aceh', 'potensi', 'tsunami', 'ekonomi', 'menteri', 'uang', 'prediksi', 'tumbuh', 'pasca', 'injeksi', 'likuiditas', 'olahraga', 'timnas', 'indonesia', 'arab', 'saudi', 'pukul', 'wib', 'rctigtv']","['hari oktober', 'oktober indonesia', 'indonesia alami', 'alami gempa', 'gempa jayapura', 'jayapura aceh', 'aceh potensi', 'potensi tsunami', 'tsunami ekonomi', 'ekonomi menteri', 'menteri uang', 'uang prediksi', 'prediksi tumbuh', 'tumbuh pasca', 'pasca injeksi', 'injeksi likuiditas', 'likuiditas olahraga', 'olahraga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi pukul', 'pukul wib', 'wib rctigtv']"
"['wasit', 'ahmed', 'alali', 'bungkam', 'pssi', 'netizen', 'maaf', 'suudzon', 'timnasday', 'timnas', 'indonesia', 'timnasindonesia', 'wasit', 'arabsaudi']","['wasit ahmed', 'ahmed alali', 'alali bungkam', 'bungkam pssi', 'pssi netizen', 'netizen maaf', 'maaf suudzon', 'suudzon timnasday', 'timnasday timnas', 'timnas indonesia', 'indonesia timnasindonesia', 'timnasindonesia wasit', 'wasit arabsaudi']"
"['laga', 'hidupmati', 'timnas', 'indonesia', 'irak', 'timnasindonesia', 'irakvsindonesia', 'garudafight', 'pialadunia', 'rcti', 'kualifikasipialadunia', 'dukungtimnas', 'jeddahbattle', 'lagapenentu']","['laga hidupmati', 'hidupmati timnas', 'timnas indonesia', 'indonesia irak', 'irak timnasindonesia', 'timnasindonesia irakvsindonesia', 'irakvsindonesia garudafight', 'garudafight pialadunia', 'pialadunia rcti', 'rcti kualifikasipialadunia', 'kualifikasipialadunia dukungtimnas', 'dukungtimnas jeddahbattle', 'jeddahbattle lagapenentu']"
"['breaking', 'menang', 'atas', 'laos', 'untuk', 'timnas', 'malaysia', 'kini', 'lampau', 'poin', 'timnas', 'indonesia', 'rangking', 'fifa', 'rankings', 'after', 'match', 'points', 'after', 'match', 'rankings', 'after', 'match', 'points', 'after']","['breaking menang', 'menang atas', 'atas laos', 'laos untuk', 'untuk timnas', 'timnas malaysia', 'malaysia kini', 'kini lampau', 'lampau poin', 'poin timnas', 'timnas indonesia', 'indonesia rangking', 'rangking fifa', 'fifa rankings', 'rankings after', 'after match', 'match points', 'points after', 'after match', 'match rankings', 'rankings after', 'after match', 'match points', 'points after']"
"['pssi', 'resmi', 'tunjuk', 'patrick', 'kluivert', 'latih', 'timnas', 'indonesia', 'januari', 'kontrak', 'tahun', 'plus', 'opsi', 'panjang', 'putus', 'ambil', 'komite', 'eksekutif', 'pssi', 'pimpin', 'ketua', 'erick', 'thohir', 'dasar', 'alam', 'kualitas', 'pimpin']","['pssi resmi', 'resmi tunjuk', 'tunjuk patrick', 'patrick kluivert', 'kluivert latih', 'latih timnas', 'timnas indonesia', 'indonesia januari', 'januari kontrak', 'kontrak tahun', 'tahun plus', 'plus opsi', 'opsi panjang', 'panjang putus', 'putus ambil', 'ambil komite', 'komite eksekutif', 'eksekutif pssi', 'pssi pimpin', 'pimpin ketua', 'ketua erick', 'erick thohir', 'thohir dasar', 'dasar alam', 'alam kualitas', 'kualitas pimpin']"
"['amat', 'malaysia', 'bongkar', 'satu', 'putus', 'patrick', 'kluivert', 'bikin', 'timnas', 'indonesia', 'kalah', 'arab', 'saudi', 'apa']","['amat malaysia', 'malaysia bongkar', 'bongkar satu', 'satu putus', 'putus patrick', 'patrick kluivert', 'kluivert bikin', 'bikin timnas', 'timnas indonesia', 'indonesia kalah', 'kalah arab', 'arab saudi', 'saudi apa']"
"['tanding', 'arab', 'indonesia', 'mungkin', 'sudah', 'jual', 'entah', 'pssi', 'latih', 'mafia', 'bola']","['tanding arab', 'arab indonesia', 'indonesia mungkin', 'mungkin sudah', 'sudah jual', 'jual entah', 'entah pssi', 'pssi latih', 'latih mafia', 'mafia bola']"
"['media', 'arab', 'saudi', 'kulit', 'revolusi', 'taktik', 'patrick', 'kluivert', 'timnas', 'indonesia']","['media arab', 'arab saudi', 'saudi kulit', 'kulit revolusi', 'revolusi taktik', 'taktik patrick', 'patrick kluivert', 'kluivert timnas', 'timnas indonesia']"
"['kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'timnas', 'indonesia', 'segera', 'bangkit', 'fokus', 'lawan', 'irak', 'pukul', 'dini', 'hari', 'indonrsia', 'raih', 'menang', 'jaga', 'peluang', 'lolos', 'langsung', 'jalur', 'playoff']","['kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia timnas', 'timnas indonesia', 'indonesia segera', 'segera bangkit', 'bangkit fokus', 'fokus lawan', 'lawan irak', 'irak pukul', 'pukul dini', 'dini hari', 'hari indonrsia', 'indonrsia raih', 'raih menang', 'menang jaga', 'jaga peluang', 'peluang lolos', 'lolos langsung', 'langsung jalur', 'jalur playoff']"
"['indonesia', 'menang', 'timnas', 'harap', 'cemas', 'match', 'akhir', 'irak', 'arab']","['indonesia menang', 'menang timnas', 'timnas harap', 'harap cemas', 'cemas match', 'match akhir', 'akhir irak', 'irak arab']"
"['timnas', 'indonesia', 'kalah', 'arab', 'saudi', 'laga', 'perdana', 'grup', 'ronde', 'kualifikasi', 'piala', 'dunia', 'kamis', 'dini', 'hari', 'wib', 'gol', 'indonesia', 'kevin', 'diks', 'penalti', 'menit', 'amp', 'gol', 'arab', 'saleh', 'alshamat', 'firas', 'alburaikan', 'penalti', 'amp', 'tanding', 'penuh']","['timnas indonesia', 'indonesia kalah', 'kalah arab', 'arab saudi', 'saudi laga', 'laga perdana', 'perdana grup', 'grup ronde', 'ronde kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia kamis', 'kamis dini', 'dini hari', 'hari wib', 'wib gol', 'gol indonesia', 'indonesia kevin', 'kevin diks', 'diks penalti', 'penalti menit', 'menit amp', 'amp gol', 'gol arab', 'arab saleh', 'saleh alshamat', 'alshamat firas', 'firas alburaikan', 'alburaikan penalti', 'penalti amp', 'amp tanding', 'tanding penuh']"
"['jelas', 'apa', 'jadi', 'timnas', 'indonesia']","['jelas apa', 'apa jadi', 'jadi timnas', 'timnas indonesia']"
"['umpama', 'simple', 'ibarat', 'orang', 'chindo', 'bela', 'timnas', 'indonesia', 'ttp', 'tidak', 'paham']","['umpama simple', 'simple ibarat', 'ibarat orang', 'orang chindo', 'chindo bela', 'bela timnas', 'timnas indonesia', 'indonesia ttp', 'ttp tidak', 'tidak paham']"
"['sedikit', 'saya', 'lurusin', 'banyak', 'main', 'prancis', 'emang', 'turun', 'afrika', 'lahir', 'besar', 'prancis', 'jadi', 'punya', 'hak', 'bela', 'timnasnya', 'ibarat', 'orang', 'chindo', 'indonesia', 'turun', 'chinese', 'terus', 'bela', 'timnas', 'indonesia', 'sah', 'kan']","['sedikit saya', 'saya lurusin', 'lurusin banyak', 'banyak main', 'main prancis', 'prancis emang', 'emang turun', 'turun afrika', 'afrika lahir', 'lahir besar', 'besar prancis', 'prancis jadi', 'jadi punya', 'punya hak', 'hak bela', 'bela timnasnya', 'timnasnya ibarat', 'ibarat orang', 'orang chindo', 'chindo indonesia', 'indonesia turun', 'turun chinese', 'chinese terus', 'terus bela', 'bela timnas', 'timnas indonesia', 'indonesia sah', 'sah kan']"
"['maarten', 'paes', 'jadi', 'pahlawan', 'laga', 'timnas', 'indonesia', 'arab', 'saudi', 'selamat', 'keren', 'bikin', 'skor', 'tetap', 'saing', 'meski', 'kalah', 'semangat', 'terus', 'paes', 'bintang', 'garuda', 'selalu', 'bikin', 'bangga', 'timnasindonesia', 'maartenpaes', 'garudabersatu']","['maarten paes', 'paes jadi', 'jadi pahlawan', 'pahlawan laga', 'laga timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi selamat', 'selamat keren', 'keren bikin', 'bikin skor', 'skor tetap', 'tetap saing', 'saing meski', 'meski kalah', 'kalah semangat', 'semangat terus', 'terus paes', 'paes bintang', 'bintang garuda', 'garuda selalu', 'selalu bikin', 'bikin bangga', 'bangga timnasindonesia', 'timnasindonesia maartenpaes', 'maartenpaes garudabersatu']"
"['timnas', 'indonesia', 'tanding', 'cuma', 'oleh', 'menang', 'seri', 'kalah', 'masuk', 'saudi', 'tidak', 'harap', 'mau', 'menang', 'lawan', 'iraq']","['timnas indonesia', 'indonesia tanding', 'tanding cuma', 'cuma oleh', 'oleh menang', 'menang seri', 'seri kalah', 'kalah masuk', 'masuk saudi', 'saudi tidak', 'tidak harap', 'harap mau', 'mau menang', 'menang lawan', 'lawan iraq']"
"['timnas', 'indonesia', 'hajar', 'arab', 'saudi', 'shin', 'taeyong', 'resmi', 'pecat']","['timnas indonesia', 'indonesia hajar', 'hajar arab', 'arab saudi', 'saudi shin', 'shin taeyong', 'taeyong resmi', 'resmi pecat']"
"['ibarat', 'orang', 'chindo', 'indonesia', 'bela', 'timnas', 'prancis', 'orang', 'turun', 'afrika', 'lahir', 'besar', 'prancis', 'dik', 'ssb', 'prancis']","['ibarat orang', 'orang chindo', 'chindo indonesia', 'indonesia bela', 'bela timnas', 'timnas prancis', 'prancis orang', 'orang turun', 'turun afrika', 'afrika lahir', 'lahir besar', 'besar prancis', 'prancis dik', 'dik ssb', 'ssb prancis']"
"['opini', 'sebab', 'timnas', 'indonesia', 'kalah', 'lawan', 'arab', 'saudi', 'buah', 'utas', 'tonton', 'tanding', 'timnas', 'indonesia', 'arab', 'saudi', 'uras', 'asa', 'ikut', 'beberapa', 'poin', 'apa', 'lihat', 'tanding', 'kemarin', 'timnas', 'indonesia']","['opini sebab', 'sebab timnas', 'timnas indonesia', 'indonesia kalah', 'kalah lawan', 'lawan arab', 'arab saudi', 'saudi buah', 'buah utas', 'utas tonton', 'tonton tanding', 'tanding timnas', 'timnas indonesia', 'indonesia arab', 'arab saudi', 'saudi uras', 'uras asa', 'asa ikut', 'ikut beberapa', 'beberapa poin', 'poin apa', 'apa lihat', 'lihat tanding', 'tanding kemarin', 'kemarin timnas', 'timnas indonesia']"
"['ibarat', 'orang', 'turun', 'chinese', 'bela', 'indonesia', 'lahir', 'besar', 'indonesia', 'prancis', 'banyak', 'turun', 'afrika', 'kecil', 'prancis', 'didik', 'ssb', 'prancis', 'bela', 'timnas', 'prancis', 'paham', 'kan']","['ibarat orang', 'orang turun', 'turun chinese', 'chinese bela', 'bela indonesia', 'indonesia lahir', 'lahir besar', 'besar indonesia', 'indonesia prancis', 'prancis banyak', 'banyak turun', 'turun afrika', 'afrika kecil', 'kecil prancis', 'prancis didik', 'didik ssb', 'ssb prancis', 'prancis bela', 'bela timnas', 'timnas prancis', 'prancis paham', 'paham kan']"
"['ibarat', 'orang', 'chindo', 'indonesia', 'bela', 'timnas', 'paham', 'kan', 'prancis', 'bukan', 'naturalisasi', 'kecil', 'besar', 'sana']","['ibarat orang', 'orang chindo', 'chindo indonesia', 'indonesia bela', 'bela timnas', 'timnas paham', 'paham kan', 'kan prancis', 'prancis bukan', 'bukan naturalisasi', 'naturalisasi kecil', 'kecil besar', 'besar sana']"
"['jay', 'idzes', 'minta', 'maaf', 'bahagia', 'fans', 'timnas', 'indonesia']","['jay idzes', 'idzes minta', 'minta maaf', 'maaf bahagia', 'bahagia fans', 'fans timnas', 'timnas indonesia']"
"['dukung', 'versi', 'timnas', 'indonesia', 'suka', 'benernya', 'gweh', 'suka', 'timnas', 'indo', 'main', 'total', 'football', 'jadi', 'besok', 'lawan', 'irak', 'menang', 'pake', 'total', 'football', 'sesuai', 'janji', 'yah', 'gamau', 'liat', 'haramball']","['dukung versi', 'versi timnas', 'timnas indonesia', 'indonesia suka', 'suka benernya', 'benernya gweh', 'gweh suka', 'suka timnas', 'timnas indo', 'indo main', 'main total', 'total football', 'football jadi', 'jadi besok', 'besok lawan', 'lawan irak', 'irak menang', 'menang pake', 'pake total', 'total football', 'football sesuai', 'sesuai janji', 'janji yah', 'yah gamau', 'gamau liat', 'liat haramball']"
"['better', 'dukung', 'timnas', 'hongkong', 'dulu', 'dukung', 'timnas', 'indonesia']","['better dukung', 'dukung timnas', 'timnas hongkong', 'hongkong dulu', 'dulu dukung', 'dukung timnas', 'timnas indonesia']"
"['kasus', 'orang', 'chindo', 'tinggal', 'indonesia', 'terus', 'bela', 'timnas', 'paham', 'kan']","['kasus orang', 'orang chindo', 'chindo tinggal', 'tinggal indonesia', 'indonesia terus', 'terus bela', 'bela timnas', 'timnas paham', 'paham kan']"
"['jejak', 'dulu', 'nonton', 'ntar', 'iraq', 'lebih', 'kuat', 'arab', 'saudi', 'timnas', 'indonesia', 'kalah', 'berma', 'via']","['jejak dulu', 'dulu nonton', 'nonton ntar', 'ntar iraq', 'iraq lebih', 'lebih kuat', 'kuat arab', 'arab saudi', 'saudi timnas', 'timnas indonesia', 'indonesia kalah', 'kalah berma', 'berma via']"
"['halo', 'bangun', 'mimpi', 'sudah', 'nikmat', 'tanding', 'tidak', 'usah', 'harap', 'lebih', 'timnas', 'indonesia', 'masuk', 'piala', 'dunia']","['halo bangun', 'bangun mimpi', 'mimpi sudah', 'sudah nikmat', 'nikmat tanding', 'tanding tidak', 'tidak usah', 'usah harap', 'harap lebih', 'lebih timnas', 'timnas indonesia', 'indonesia masuk', 'masuk piala', 'piala dunia']"
"['main', 'bagus', 'liga', 'indonesia', 'tidak', 'cocok', 'main', 'timnas', 'mau', 'lihat', 'objektif', 'beneran', 'tidak', 'paham', 'kriteria', 'pilih', 'lebih', 'parah', 'kalau', 'hasil', 'lobi', 'buka', 'lebih', 'banyak', 'sempat', 'main', 'liga', 'super', 'mohon', 'kaca', 'liga', 'mana']","['main bagus', 'bagus liga', 'liga indonesia', 'indonesia tidak', 'tidak cocok', 'cocok main', 'main timnas', 'timnas mau', 'mau lihat', 'lihat objektif', 'objektif beneran', 'beneran tidak', 'tidak paham', 'paham kriteria', 'kriteria pilih', 'pilih lebih', 'lebih parah', 'parah kalau', 'kalau hasil', 'hasil lobi', 'lobi buka', 'buka lebih', 'lebih banyak', 'banyak sempat', 'sempat main', 'main liga', 'liga super', 'super mohon', 'mohon kaca', 'kaca liga', 'liga mana']"
"['emang', 'iya', 'timnas', 'bandung', 'jaman', 'aki', 'geus', 'kitu', 'karakterna', 'cuma', 'kalau', 'sampe', 'ngagogoreng', 'timnas', 'indonesia', 'tidak', 'hahaha']","['emang iya', 'iya timnas', 'timnas bandung', 'bandung jaman', 'jaman aki', 'aki geus', 'geus kitu', 'kitu karakterna', 'karakterna cuma', 'cuma kalau', 'kalau sampe', 'sampe ngagogoreng', 'ngagogoreng timnas', 'timnas indonesia', 'indonesia tidak', 'tidak hahaha']"
"['shin', 'tae', 'yong', 'pecat', 'ulsan', 'bulan', 'kerja', 'timnasday', 'timnas', 'indonesia', 'timnasindonesia', 'sty', 'shintaeyong']","['shin tae', 'tae yong', 'yong pecat', 'pecat ulsan', 'ulsan bulan', 'bulan kerja', 'kerja timnasday', 'timnasday timnas', 'timnas indonesia', 'indonesia timnasindonesia', 'timnasindonesia sty', 'sty shintaeyong']"
"['kualifikasi', 'asi', 'cup', 'match', 'lawan', 'vietnam', 'guna', 'main', 'dokumen', 'palsu', 'tau', 'apa', 'timnas', 'indonesia', 'sudah', 'round', 'wcq', 'poin', 'lawan', 'vietnam', 'harus', 'hangus', 'sanksi']","['kualifikasi asi', 'asi cup', 'cup match', 'match lawan', 'lawan vietnam', 'vietnam guna', 'guna main', 'main dokumen', 'dokumen palsu', 'palsu tau', 'tau apa', 'apa timnas', 'timnas indonesia', 'indonesia sudah', 'sudah round', 'round wcq', 'wcq poin', 'poin lawan', 'lawan vietnam', 'vietnam harus', 'harus hangus', 'hangus sanksi']"
"['peringkat', 'timnas', 'indonesia', 'ranking', 'fifa', 'salip', 'malaysia', 'timnasday', 'timnas', 'indonesia', 'kluivertout', 'pssi', 'malaysia', 'fifaranking', 'fifa']","['peringkat timnas', 'timnas indonesia', 'indonesia ranking', 'ranking fifa', 'fifa salip', 'salip malaysia', 'malaysia timnasday', 'timnasday timnas', 'timnas indonesia', 'indonesia kluivertout', 'kluivertout pssi', 'pssi malaysia', 'malaysia fifaranking', 'fifaranking fifa']"
"['menlu', 'belanda', 'minta', 'maaf', 'kluivert', 'gagal', 'timnas', 'menang', 'lawan', 'saudi', 'bahkan', 'menlu', 'negara', 'tetangga', 'minta', 'maaf', 'malah', 'tri', 'indonesia', 'rata', 'rata', 'cemooh', 'rakyat', 'nge', 'gaji']","['menlu belanda', 'belanda minta', 'minta maaf', 'maaf kluivert', 'kluivert gagal', 'gagal timnas', 'timnas menang', 'menang lawan', 'lawan saudi', 'saudi bahkan', 'bahkan menlu', 'menlu negara', 'negara tetangga', 'tetangga minta', 'minta maaf', 'maaf malah', 'malah tri', 'tri indonesia', 'indonesia rata', 'rata rata', 'rata cemooh', 'cemooh rakyat', 'rakyat nge', 'nge gaji']"
"['main', 'timnas', 'indonesia', 'jalan', 'latih', 'pisah', 'arab', 'saudi', 'menit', 'main', 'minim', 'latih', 'king', 'abdullah', 'sport', 'city', 'main', 'inti', 'latih', 'ringan', 'hotel', 'liput', 'eksklusif', 'arab', 'saudi', 'blcbm', 'blclpt', 'timnasindonesia']","['main timnas', 'timnas indonesia', 'indonesia jalan', 'jalan latih', 'latih pisah', 'pisah arab', 'arab saudi', 'saudi menit', 'menit main', 'main minim', 'minim latih', 'latih king', 'king abdullah', 'abdullah sport', 'sport city', 'city main', 'main inti', 'inti latih', 'latih ringan', 'ringan hotel', 'hotel liput', 'liput eksklusif', 'eksklusif arab', 'arab saudi', 'saudi blcbm', 'blcbm blclpt', 'blclpt timnasindonesia']"
"['timnas', 'indonesia', 'juang', 'shin', 'taeyong', 'pecat', 'ulsan']","['timnas indonesia', 'indonesia juang', 'juang shin', 'shin taeyong', 'taeyong pecat', 'pecat ulsan']"
"['timnas', 'indonesia', 'tancap', 'gas', 'jelang', 'laga', 'uji', 'coba', 'lawan', 'india', 'bekal', 'tuju', 'sea', 'games']","['timnas indonesia', 'indonesia tancap', 'tancap gas', 'gas jelang', 'jelang laga', 'laga uji', 'uji coba', 'coba lawan', 'lawan india', 'india bekal', 'bekal tuju', 'tuju sea', 'sea games']"
"['timnas', 'indonesia', 'tancap', 'gas', 'jelang', 'laga', 'uji', 'coba', 'lawan', 'india', 'bekal', 'tuju', 'sea', 'games']","['timnas indonesia', 'indonesia tancap', 'tancap gas', 'gas jelang', 'jelang laga', 'laga uji', 'uji coba', 'coba lawan', 'lawan india', 'india bekal', 'bekal tuju', 'tuju sea', 'sea games']"
"['irak', 'menang', 'mohon', 'maaf', 'indonesia', 'layak', 'menang', 'jambak', 'bulu', 'mata', 'patrick', 'terus', 'tendang', 'belanda', 'latih', 'judi', 'suruh', 'ngurus', 'timnas', 'pasang', 'hari', 'pecat']","['irak menang', 'menang mohon', 'mohon maaf', 'maaf indonesia', 'indonesia layak', 'layak menang', 'menang jambak', 'jambak bulu', 'bulu mata', 'mata patrick', 'patrick terus', 'terus tendang', 'tendang belanda', 'belanda latih', 'latih judi', 'judi suruh', 'suruh ngurus', 'ngurus timnas', 'timnas pasang', 'pasang hari', 'hari pecat']"
"['kalah', 'imbang', 'timnas', 'indonesia', 'pernah', 'tunduk', 'irak']","['kalah imbang', 'imbang timnas', 'timnas indonesia', 'indonesia pernah', 'pernah tunduk', 'tunduk irak']"
"['sty', 'bawa', 'korsel', 'bawa', 'indonesia', 'urus', 'timnas', 'garuda', 'senior', 'amp', 'diputusin', 'kontrak', 'tengah', 'jalan', 'nah', 'kluivert', 'cuman', 'timnas', 'garuda', 'senior', 'lawan', 'saudi', 'arabia', 'kalah', 'gimana', 'lawan', 'irak', 'kluivert', 'tidak', 'kenal', 'mampu', 'pasu', 'titik', 'sudah', 'mentok']","['sty bawa', 'bawa korsel', 'korsel bawa', 'bawa indonesia', 'indonesia urus', 'urus timnas', 'timnas garuda', 'garuda senior', 'senior amp', 'amp diputusin', 'diputusin kontrak', 'kontrak tengah', 'tengah jalan', 'jalan nah', 'nah kluivert', 'kluivert cuman', 'cuman timnas', 'timnas garuda', 'garuda senior', 'senior lawan', 'lawan saudi', 'saudi arabia', 'arabia kalah', 'kalah gimana', 'gimana lawan', 'lawan irak', 'irak kluivert', 'kluivert tidak', 'tidak kenal', 'kenal mampu', 'mampu pasu', 'pasu titik', 'titik sudah', 'sudah mentok']"
"['terima', 'tawar', 'uji', 'coba', 'lawan', 'timnas', 'indonesia', 'latih', 'timnas', 'india', 'aku', 'punya', 'agenda', 'sendiri', 'tim', 'timnasgas', 'lengkap']","['terima tawar', 'tawar uji', 'uji coba', 'coba lawan', 'lawan timnas', 'timnas indonesia', 'indonesia latih', 'latih timnas', 'timnas india', 'india aku', 'aku punya', 'punya agenda', 'agenda sendiri', 'sendiri tim', 'tim timnasgas', 'timnasgas lengkap']"
"['terima', 'tawar', 'uji', 'coba', 'lawan', 'timnas', 'indonesia', 'latih', 'timnas', 'india', 'aku', 'punya', 'agenda', 'sendiri', 'tim', 'timnasgas', 'lengkap']","['terima tawar', 'tawar uji', 'uji coba', 'coba lawan', 'lawan timnas', 'timnas indonesia', 'indonesia latih', 'latih timnas', 'timnas india', 'india aku', 'aku punya', 'punya agenda', 'agenda sendiri', 'sendiri tim', 'tim timnasgas', 'timnasgas lengkap']"
"['terima', 'tawar', 'uji', 'coba', 'lawan', 'timnas', 'indonesia', 'latih', 'timnas', 'india', 'aku', 'punya', 'agenda', 'sendiri', 'tim', 'timnasgas', 'lengkap']","['terima tawar', 'tawar uji', 'uji coba', 'coba lawan', 'lawan timnas', 'timnas indonesia', 'indonesia latih', 'latih timnas', 'timnas india', 'india aku', 'aku punya', 'punya agenda', 'agenda sendiri', 'sendiri tim', 'tim timnasgas', 'timnasgas lengkap']"
"['bangun', 'dulu', 'dasar', 'baru', 'bicara', 'soal', 'indah', 'main', 'pondasi', 'total', 'football', 'jadi', 'mimpi', 'indah', 'mudah', 'runtuh', 'tengah', 'sorak', 'stadion', 'sty', 'kluivert', 'pssi', 'erickthohir', 'timnasindonesia', 'paes', 'timnas', 'indonesia']","['bangun dulu', 'dulu dasar', 'dasar baru', 'baru bicara', 'bicara soal', 'soal indah', 'indah main', 'main pondasi', 'pondasi total', 'total football', 'football jadi', 'jadi mimpi', 'mimpi indah', 'indah mudah', 'mudah runtuh', 'runtuh tengah', 'tengah sorak', 'sorak stadion', 'stadion sty', 'sty kluivert', 'kluivert pssi', 'pssi erickthohir', 'erickthohir timnasindonesia', 'timnasindonesia paes', 'paes timnas', 'timnas indonesia']"
"['latih', 'timnas', 'india', 'aku', 'nonton', 'kalah', 'timnas', 'indonesia', 'lawan', 'arab', 'saudi', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'timnasgas', 'lengkap']","['latih timnas', 'timnas india', 'india aku', 'aku nonton', 'nonton kalah', 'kalah timnas', 'timnas indonesia', 'indonesia lawan', 'lawan arab', 'arab saudi', 'saudi kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia timnasgas', 'timnasgas lengkap']"
"['latih', 'timnas', 'india', 'aku', 'nonton', 'kalah', 'timnas', 'indonesia', 'lawan', 'arab', 'saudi', 'kualifikasi', 'piala', 'dunia', 'zona', 'asia', 'timnasgas', 'lengkap']","['latih timnas', 'timnas india', 'india aku', 'aku nonton', 'nonton kalah', 'kalah timnas', 'timnas indonesia', 'indonesia lawan', 'lawan arab', 'arab saudi', 'saudi kualifikasi', 'kualifikasi piala', 'piala dunia', 'dunia zona', 'zona asia', 'asia timnasgas', 'timnasgas lengkap']"
"['wkakwkaka', 'nah', 'kan', 'tipikal', 'pens', 'timnas', 'umum', 'kalo', 'kalo', 'kalo', 'skrng', 'pake', 'logika', 'kalo', 'oratmangeon', 'nyetak', 'gol', 'lewat', 'open', 'play', 'indonesia', 'tidak', 'kalah', 'inti', 'main', 'jelek', 'tapi', 'beda', 'laku', 'sini', 'saya', 'liat', 'supporter', 'timnas', 'kek', 'kamu', 'tidak', 'objektif']","['wkakwkaka nah', 'nah kan', 'kan tipikal', 'tipikal pens', 'pens timnas', 'timnas umum', 'umum kalo', 'kalo kalo', 'kalo kalo', 'kalo skrng', 'skrng pake', 'pake logika', 'logika kalo', 'kalo oratmangeon', 'oratmangeon nyetak', 'nyetak gol', 'gol lewat', 'lewat open', 'open play', 'play indonesia', 'indonesia tidak', 'tidak kalah', 'kalah inti', 'inti main', 'main jelek', 'jelek tapi', 'tapi beda', 'beda laku', 'laku sini', 'sini saya', 'saya liat', 'liat supporter', 'supporter timnas', 'timnas kek', 'kek kamu', 'kamu tidak', 'tidak objektif']"
"['biasa', 'sering', 'stay', 'and', 'watch', 'video', 'timnas', 'indonesia', 'muncul', 'timeline', 'gegara', 'kalah', 'konyol', 'arab', 'saudi', 'kemarin', 'jadi', 'asal', 'skip', 'makdegg', 'lihat']","['biasa sering', 'sering stay', 'stay and', 'and watch', 'watch video', 'video timnas', 'timnas indonesia', 'indonesia muncul', 'muncul timeline', 'timeline gegara', 'gegara kalah', 'kalah konyol', 'konyol arab', 'arab saudi', 'saudi kemarin', 'kemarin jadi', 'jadi asal', 'asal skip', 'skip makdegg', 'makdegg lihat']"
